StudentID,ClassroomID,TeacherID,SchoolID
179352,14642,33344,2156
179353,14642,33344,2156
179354,14642,33344,2156
179355,14642,33344,2156
179356,14642,33344,2156
374319,10700,10480,636
179358,14642,33344,2156
374318,10700,10480,636
179361,14642,33344,2156
179362,14642,33344,2156
244062,19419,11201,193
179365,14642,33344,2156
48294,5737,47922,3607
179367,14642,33344,2156
179368,14642,33344,2156
179369,14642,33344,2156
179370,14642,33344,2156
179371,14642,33344,2156
179366,14642,33344,2156
244064,19419,11201,193
179374,14642,33344,2156
48303,5739,26985,1858
179376,14642,33344,2156
48305,5739,26985,1858
48306,5739,26985,1858
48304,5739,26985,1858
179380,14642,33344,2156
48308,5739,26985,1858
179382,14642,33344,2156
48310,5739,26985,1858
48312,5739,26985,1858
179385,14444,175773,597
48313,5739,26985,1858
48314,5739,26985,1858
48315,5739,26985,1858
48316,5739,26985,1858
48318,5739,26985,1858
48319,5739,26985,1858
374326,25402,23700,480
48320,5739,26985,1858
48317,5739,26985,1858
244069,19419,11201,193
374328,27811,204293,7018
348277,26062,2142,227
441558,31944,428308,3746
179416,14539,175060,6875
179419,14529,51666,4520
153015,9024,92915,5308
179422,14331,77080,5085
244074,18969,20185,1111
179425,14442,5563,92
179426,14442,5563,92
179427,14442,5563,92
179428,14442,5563,92
179429,14442,5563,92
179430,14442,5563,92
179436,18777,46303,1782
179437,18777,46303,1782
179450,14331,77080,5085
48378,5745,23992,133
179452,14471,11999,80
179454,16860,205495,6893
441603,32633,316611,9019
179461,12132,20650,1919
179462,12132,20650,1919
179463,12132,20650,1919
179464,12132,20650,1919
179465,12132,20650,1919
179466,12132,20650,1919
441613,32633,316611,9019
441618,32633,316611,9019
48423,5751,19900,1300
179498,12132,20650,1919
179499,14442,5563,92
304112,21766,122861,4502
416152,30881,173936,6864
48477,5753,9672,597
48490,,,
113846,10193,40461,2893
179573,10843,67688,4969
270156,20882,212380,7889
179580,17862,167216,6729
179581,17848,167216,6729
179586,17848,167216,6729
179587,12133,20650,1919
179589,12133,20650,1919
179591,12133,20650,1919
113850,10193,40461,2893
179593,12133,20650,1919
179594,12133,20650,1919
179595,12133,20650,1919
179596,12133,20650,1919
179597,12133,20650,1919
113851,10193,40461,2893
179599,12133,20650,1919
179600,12133,20650,1919
179601,12133,20650,1919
179602,12133,20650,1919
113852,10193,40461,2893
179604,12133,20650,1919
179598,12133,20650,1919
179603,12133,20650,1919
179617,12461,50182,4338
179618,12461,50182,4338
310689,27489,220866,7953
179620,12461,50182,4338
179621,12461,50182,4338
179622,12461,50182,4338
179623,12461,50182,4338
48549,5660,11606,1443
179625,12461,50182,4338
179626,12461,50182,4338
179627,12461,50182,4338
179628,12461,50182,4338
179624,12461,50182,4338
179630,12461,50182,4338
179631,12461,50182,4338
48559,5660,11606,1443
179632,12461,50182,4338
179635,12461,50182,4338
179636,12461,50182,4338
348324,18770,227244,8010
113861,10193,40461,2893
113864,10193,40461,2893
113865,10193,40461,2893
441816,28696,382274,9974
61766,6584,31542,1882
270179,20708,256667,8215
441848,32634,316611,9019
270182,20718,12189,416
48635,11609,12330,189
61770,6486,9811,84
48644,5655,40092,2855
48645,5655,40092,2855
48646,5655,40092,2855
61772,7031,49318,4081
48648,5655,40092,2855
48649,5655,40092,2855
48647,5655,40092,2855
48650,5655,40092,2855
310797,18952,6052,302
310801,19291,240525,8093
179781,12461,50182,4338
179782,12461,50182,4338
179783,12461,50182,4338
113891,9960,45290,3195
113892,9960,45290,3195
113894,9960,45290,3195
179815,6131,49280,551
113895,9960,45290,3195
113896,9960,45290,3195
113897,9960,45290,3195
113898,9960,45290,3195
113902,9960,45290,3195
179855,12461,50182,4338
179862,14404,174862,3733
113905,10192,40461,2893
244163,18807,218708,4500
179883,14405,173936,6864
179884,14405,173936,6864
179885,14405,173936,6864
310958,22137,11502,834
179887,14405,173936,6864
179888,14405,173936,6864
179889,14405,173936,6864
179890,14405,173936,6864
179891,14405,173936,6864
179892,14405,173936,6864
179893,14405,173936,6864
179894,14405,173936,6864
179895,14405,173936,6864
179896,14405,173936,6864
179897,14405,173936,6864
179898,14405,173936,6864
310971,16889,197989,7635
179900,14405,173936,6864
310972,16889,197989,7635
179902,14405,173936,6864
310975,16889,197989,7635
179904,14641,33344,2156
310974,16889,197989,7635
179906,14641,33344,2156
179907,14641,33344,2156
179908,14641,33344,2156
179909,14641,33344,2156
310981,16889,197989,7635
310982,16889,197989,7635
310984,16889,197989,7635
179913,14641,33344,2156
179911,14641,33344,2156
179915,14641,33344,2156
310987,16889,197989,7635
179916,14641,33344,2156
179910,14641,33344,2156
179914,14641,33344,2156
310985,16889,197989,7635
179917,14641,33344,2156
179922,14641,33344,2156
179923,14641,33344,2156
179918,14641,33344,2156
179925,14641,33344,2156
310994,14296,127454,
179927,14641,33344,2156
310999,23487,291203,8600
310995,23487,291203,8600
179926,14641,33344,2156
231187,18068,3512,175
179941,14692,14246,1937
179942,14692,14246,1937
179943,14692,14246,1937
179944,14692,14246,1937
179945,14692,14246,1937
179946,14692,14246,1937
179947,14692,14246,1937
179948,14692,14246,1937
179949,17463,175293,6880
179950,13973,47839,765
179963,14690,12330,189
48904,,,
231189,18068,3512,175
106675,9507,37646,124
113928,10191,45290,3195
179990,12131,20650,1919
179991,12131,20650,1919
311064,23490,50040,3746
179993,12131,20650,1919
311066,23490,50040,3746
179995,12131,20650,1919
311068,23490,50040,3746
311067,23490,50040,3746
179996,12131,20650,1919
311071,23490,50040,3746
311072,23490,50040,3746
180001,12131,20650,1919
180002,12131,20650,1919
180000,12131,20650,1919
311070,23490,50040,3746
311077,23490,50040,3746
311069,23490,50040,3746
311079,23490,50040,3746
311080,23490,50040,3746
180008,12131,20650,1919
180010,12131,20650,1919
180011,12131,20650,1919
296293,21868,204293,7018
311078,23490,50040,3746
180013,12131,20650,1919
311087,23377,305713,75
180012,12131,20650,1919
180017,14442,5563,92
311081,23490,50040,3746
296294,16344,167710,6759
311090,18039,49328,4089
296295,17442,120035,5790
180015,12131,20650,1919
180019,12651,29934,
180025,14693,179867,6970
180026,14693,179867,6970
180027,14693,179867,6970
180028,14693,179867,6970
311100,23493,309788,8888
180030,14693,179867,6970
311103,23493,309788,8888
311104,23493,309788,8888
311105,23493,309788,8888
311101,23493,309788,8888
311107,23493,309788,8888
311108,23493,309788,8888
311109,23493,309788,8888
311110,23493,309788,8888
180033,14693,179867,6970
311111,23493,309788,8888
180041,12132,20650,1919
180042,12132,20650,1919
180043,12132,20650,1919
48972,5651,47224,3448
311117,23493,309788,8888
180045,12132,20650,1919
180047,12132,20650,1919
180048,12132,20650,1919
311121,23493,309788,8888
311122,23493,309788,8888
311120,23493,309788,8888
180052,12132,20650,1919
180053,12132,20650,1919
311126,23491,50040,3746
180054,12132,20650,1919
180056,12132,20650,1919
311127,23491,50040,3746
180055,12132,20650,1919
180058,12132,20650,1919
180051,12132,20650,1919
48989,5738,9618,84
48990,5738,9618,84
180063,12132,20650,1919
48992,5738,9618,84
311134,23491,50040,3746
311138,23491,50040,3746
180062,12132,20650,1919
311136,23491,50040,3746
311141,23491,50040,3746
180070,12133,20650,1919
180071,12133,20650,1919
311144,23491,50040,3746
311145,23491,50040,3746
180073,12133,20650,1919
311146,23491,50040,3746
180076,12133,20650,1919
180074,12133,20650,1919
311150,23492,50040,3746
180079,12133,20650,1919
180078,12133,20650,1919
311153,23492,50040,3746
311154,23492,50040,3746
180083,14690,12330,189
311156,23492,50040,3746
311157,23492,50040,3746
311158,23492,50040,3746
311159,23492,50040,3746
311151,23492,50040,3746
180082,12133,20650,1919
311161,23492,50040,3746
311160,23492,50040,3746
311164,23492,50040,3746
311165,23492,50040,3746
311166,23492,50040,3746
311162,23492,50040,3746
311163,23492,50040,3746
311168,23492,50040,3746
311167,23492,50040,3746
311174,23437,305713,75
311176,23437,305713,75
311177,23437,305713,75
311178,23437,305713,75
400519,29185,21866,1352
311179,23437,305713,75
311181,23437,305713,75
311182,23437,305713,75
311184,22761,45083,3164
311185,22761,45083,3164
311186,22761,45083,3164
49042,5632,46119,442
311189,22761,45083,3164
311190,23494,256300,8208
311191,18011,26982,1925
311192,23494,256300,8208
311193,23494,256300,8208
311194,23494,256300,8208
311195,23494,256300,8208
311196,23494,256300,8208
311197,23494,256300,8208
311199,23494,256300,8208
311200,23494,256300,8208
311201,23494,256300,8208
311202,23494,256300,8208
311203,23494,256300,8208
311204,23494,256300,8208
311205,23494,256300,8208
311206,23494,256300,8208
311207,23494,256300,8208
231195,18068,3512,175
311209,23494,256300,8208
311208,23494,256300,8208
311211,23494,256300,8208
311210,23494,256300,8208
311213,23494,256300,8208
311214,23494,256300,8208
311215,23494,256300,8208
400526,29543,28126,1751
311217,23494,256300,8208
311218,23494,256300,8208
311219,23494,256300,8208
311220,23494,256300,8208
311221,23494,256300,8208
311222,23494,256300,8208
311223,23494,256300,8208
311224,23494,256300,8208
244221,19363,229939,1114
49098,5802,48815,3846
311247,19784,5577,8049
231197,18068,3512,175
311256,19315,49150,3974
244226,19363,229939,1114
311261,23296,197258,71
311262,23296,197258,71
244227,19363,229939,1114
311265,23498,256300,8208
244229,19363,229939,1114
231198,18068,3512,175
244231,19363,229939,1114
244232,19363,229939,1114
180251,7672,12708,366
311328,23498,256300,8208
180272,14661,46226,3297
49202,5810,12718,997
335403,25034,48721,2419
180280,14427,174862,3733
180282,13563,161810,6596
244255,19345,12572,114
49269,5752,46026,3269
49271,7450,49024,3929
49273,5843,5583,
49274,,,
244258,19345,12572,114
153052,11594,87636,5216
49284,5867,45055,3159
180360,14455,173900,6860
244261,19345,12572,114
49296,5823,11900,1305
180370,15141,147343,6268
180371,14717,147343,6268
180372,14717,147343,6268
180373,15141,147343,6268
180374,14717,147343,6268
244265,16041,196502,3656
244266,19345,12572,114
244269,26292,12572,114
49346,13199,12768,1755
49374,5747,19705,1349
49375,5747,19705,1349
49378,6024,49334,
244280,17252,28025,1263
49388,5870,46836,3366
49417,5873,38131,2673
49421,5874,48198,3678
180497,14655,11642,1311
180502,25753,191396,5954
180503,25753,191396,5954
180504,25753,191396,5954
180507,14729,108526,2142
180508,14729,108526,2142
180509,14729,108526,2142
180510,14729,108526,2142
180511,14729,108526,2142
180512,14729,108526,2142
180513,14729,108526,2142
180514,14729,108526,2142
180515,14729,108526,2142
180516,14729,108526,2142
180517,14729,108526,2142
180518,14729,108526,2142
180519,14729,108526,2142
180520,14729,108526,2142
180521,14729,108526,2142
180522,14729,108526,2142
180523,14729,108526,2142
180524,14729,108526,2142
180525,14729,108526,2142
180526,14729,108526,2142
180527,14729,108526,2142
180528,14729,108526,2142
180529,14729,108526,2142
49463,5880,49418,4121
180543,14611,45409,80
180544,14611,45409,80
180545,14730,160419,6550
180546,14730,160419,6550
180547,14730,160419,6550
180548,14730,160419,6550
180549,14730,160419,6550
180550,14730,160419,6550
180551,14730,160419,6550
180552,14730,160419,6550
180553,14730,160419,6550
180554,14730,160419,6550
180555,14730,160419,6550
180556,14730,160419,6550
180557,14205,21866,1352
180558,14611,45409,80
236422,18967,49304,4075
180560,14611,45409,80
180561,14611,45409,80
180562,14611,45409,80
180559,14611,45409,80
180564,14611,45409,80
180565,14611,45409,80
180566,14611,45409,80
180567,14611,45409,80
180568,14611,45409,80
180569,14611,45409,80
322457,22452,329246,8687
180571,14611,45409,80
180572,14611,45409,80
180573,14611,45409,80
180574,14611,45409,80
180575,14611,45409,80
180576,14611,45409,80
180577,14611,45409,80
180570,14611,45409,80
180579,14611,45409,80
442725,17027,192917,7397
180582,14205,21866,1352
180583,14611,45409,80
180581,12316,143507,6206
49515,5882,49298,4071
180589,14442,5563,92
180590,14611,45409,80
180591,12131,20650,1919
180592,14442,5563,92
322461,24160,262487,3887
180594,14734,118778,4347
180595,14734,118778,4347
180596,14734,118778,4347
180597,14734,118778,4347
180598,14734,118778,4347
180599,14734,118778,4347
180600,14734,118778,4347
180601,14734,118778,4347
180602,14734,118778,4347
180603,14734,118778,4347
180604,14734,118778,4347
180605,14734,118778,4347
180606,14734,118778,4347
180607,14734,118778,4347
180608,12131,20650,1919
180610,12131,20650,1919
180612,14733,49393,1536
180613,14733,49393,1536
180614,14733,49393,1536
180615,14733,49393,1536
180616,14733,49393,1536
180617,14733,49393,1536
311690,23498,256300,8208
180619,14733,49393,1536
311692,23498,256300,8208
180621,14733,49393,1536
180622,14733,49393,1536
311694,23498,256300,8208
180624,14733,49393,1536
311697,23498,256300,8208
180625,14733,49393,1536
180627,14733,49393,1536
180626,14733,49393,1536
311696,23498,256300,8208
311702,23498,256300,8208
311699,23498,256300,8208
311700,23498,256300,8208
311705,23498,256300,8208
180634,14733,49393,1536
180635,14733,49393,1536
180636,12131,20650,1919
311709,23498,256300,8208
311706,23498,256300,8208
311708,23498,256300,8208
311711,23498,256300,8208
311713,23498,256300,8208
311707,23498,256300,8208
322471,24160,262487,3887
311716,23498,256300,8208
311710,23498,256300,8208
311718,23498,256300,8208
49574,5752,46026,3269
311719,23498,256300,8208
49577,5752,46026,3269
311722,23498,256300,8208
311723,23498,256300,8208
49579,7450,49024,3929
311725,23498,256300,8208
311720,23498,256300,8208
311727,23498,256300,8208
322474,24160,262487,3887
158274,12700,49759,4219
311730,23526,164946,6686
311731,23526,164946,6686
311732,23526,164946,6686
311733,23526,164946,6686
311734,23526,164946,6686
311735,23526,164946,6686
311736,23526,164946,6686
311749,23526,164946,6686
49620,5891,49489,4129
311772,23528,164946,6686
311773,23528,164946,6686
311774,23528,164946,6686
311775,23528,164946,6686
311776,23528,164946,6686
311777,23528,164946,6686
311778,23528,164946,6686
311779,23528,164946,6686
311780,23528,164946,6686
311781,23528,164946,6686
311789,23322,308091,8867
311791,15891,195369,7476
311795,23529,10668,357
311801,23532,256300,8208
311802,23532,256300,8208
311803,23532,256300,8208
311804,23532,256300,8208
311806,23532,256300,8208
311807,23532,256300,8208
311808,23532,256300,8208
311809,23532,256300,8208
192232,15565,189991,5954
311811,23532,256300,8208
311812,23532,256300,8208
311813,23532,256300,8208
49669,5896,49629,4168
311815,23532,256300,8208
311816,23532,256300,8208
296440,18612,5545,342
311810,23532,256300,8208
311819,23532,256300,8208
311820,23532,256300,8208
311817,23532,256300,8208
311822,23532,256300,8208
311823,23532,256300,8208
180752,14733,49393,1536
311825,23532,256300,8208
311826,23532,256300,8208
311827,23532,256300,8208
311828,23532,256300,8208
311824,23532,256300,8208
311829,23532,256300,8208
311831,23532,256300,8208
311832,23532,256300,8208
322495,23076,20845,560
311833,23532,256300,8208
311835,23532,256300,8208
311836,23532,256300,8208
180765,14733,49393,1536
180764,14733,49393,1536
311837,23532,256300,8208
180768,12132,20650,1919
153069,12845,150912,6331
49724,7649,8404,110
49748,5900,49630,4169
49752,25628,12427,1537
192258,14604,178043,4138
443043,32633,316611,9019
192265,14986,39580,2808
192267,14986,39580,2808
311987,23494,256300,8208
311990,23548,164946,6686
311991,23548,164946,6686
311992,23548,164946,6686
311993,23548,164946,6686
311994,23548,164946,6686
311995,23548,164946,6686
192269,14986,39580,2808
311997,23548,164946,6686
311998,23548,164946,6686
311999,23548,164946,6686
312000,23548,164946,6686
312001,23548,164946,6686
312002,23548,164946,6686
312003,23548,164946,6686
312004,23548,164946,6686
312005,23548,164946,6686
192271,14986,39580,2808
312007,23548,164946,6686
180929,13966,46690,3349
312006,23548,164946,6686
49868,5839,45846,3062
180940,12133,20650,1919
180941,12133,20650,1919
49869,5839,45846,3062
180945,14474,11999,80
180948,12131,20650,1919
49878,5659,24291,
179307,14661,46226,3297
304170,23059,304101,1974
49940,5964,24291,
312085,23417,10975,275
49942,5659,24291,
49943,5659,24291,
49944,5659,24291,
49941,5659,24291,
312091,19560,240684,8096
356273,24301,324375,9146
312095,23553,96482,1969
304172,23059,304101,1974
49954,5930,49655,4182
49955,5930,49655,4182
312098,19542,29101,1969
312103,23437,305713,75
312105,23437,305713,75
181035,14405,173936,6864
181036,14405,173936,6864
181037,14405,173936,6864
181038,14405,173936,6864
49967,5931,46576,3340
312110,23437,305713,75
312113,17859,47191,3442
181039,14405,173936,6864
312115,19520,197024,346
312116,19520,197024,346
312117,19520,197024,346
312118,19520,197024,346
312119,19520,197024,346
312120,19520,197024,346
312121,19520,197024,346
312122,19520,197024,346
312123,19520,197024,346
312124,19520,197024,346
312125,19520,197024,346
312127,19520,197024,346
312128,19520,197024,346
312129,19520,197024,346
312130,19520,197024,346
312131,19520,197024,346
312132,19520,197024,346
312133,19520,197024,346
49989,5933,48469,3724
312135,19520,197024,346
312136,19520,197024,346
312137,19520,197024,346
49993,5738,9618,84
312139,19520,197024,346
312138,19520,197024,346
312140,19520,197024,346
356275,26548,354388,9543
312143,19520,197024,346
312144,19520,197024,346
312145,19520,197024,346
312141,19520,197024,346
312147,19520,197024,346
312148,19520,197024,346
312149,19520,197024,346
312150,19520,197024,346
312151,19520,197024,346
312152,19520,197024,346
312153,19520,197024,346
312154,19520,197024,346
50011,5935,8884,159
348609,25870,334836,9277
312158,19520,197024,346
312160,19520,197024,346
312162,19520,197024,346
312165,19520,197024,346
312166,19520,197024,346
356276,24301,324375,9146
312170,19520,197024,346
312171,19520,197024,346
312173,19520,197024,346
312181,19520,197024,346
312183,19520,197024,346
312188,19520,197024,346
90561,8599,49759,4219
312191,19520,197024,346
312195,19520,197024,346
312197,19520,197024,346
312200,19520,197024,346
312201,19520,197024,346
312202,19520,197024,346
246865,19536,17620,312
312204,19520,197024,346
312205,19520,197024,346
50062,5942,47231,3452
312207,19520,197024,346
312209,19520,197024,346
312210,19520,197024,346
312211,19520,197024,346
312212,19520,197024,346
312213,19520,197024,346
312214,19520,197024,346
312215,19520,197024,346
312216,19520,197024,346
312217,19520,197024,346
312219,19520,197024,346
312220,19520,197024,346
312223,19520,197024,346
50080,13690,47062,
50081,13690,47062,
312225,19520,197024,346
50083,5658,44644,3122
50084,13690,47062,
50085,5658,44644,3122
312230,19520,197024,346
312224,19520,197024,346
50086,5658,44644,3122
348628,23325,186899,7152
312248,19520,197024,346
312249,19520,197024,346
312250,19520,197024,346
312251,19520,197024,346
312252,19520,197024,346
312253,19520,197024,346
312254,19520,197024,346
181186,14773,180369,6988
50115,5951,10214,412
181196,13194,29966,398
50126,10832,120035,5790
246868,19536,17620,312
181217,12131,20650,1919
181218,14662,14246,1937
181221,13932,23467,948
50151,5886,49246,675
50152,5886,49246,675
50153,5886,49246,675
50154,5886,49246,675
50155,5886,49246,675
50156,5886,49246,675
50157,5886,49246,675
50158,5886,49246,675
50159,5886,49246,675
50160,5886,49246,675
50161,5886,49246,675
50162,5886,49246,675
50163,5886,49246,675
50164,5886,49246,675
50165,5886,49246,675
50166,5886,49246,675
50167,5886,49246,675
50168,5886,49246,675
50192,5886,49246,675
443409,32406,290004,8556
443410,32406,290004,8556
443411,32406,290004,8556
443412,32406,290004,8556
443413,32406,290004,8556
443414,32406,290004,8556
443415,32406,290004,8556
443416,32406,290004,8556
312344,20885,26621,1848
312342,23498,256300,8208
74937,7498,66571,4956
50204,5967,49518,4133
312353,23322,308091,8867
312354,23322,308091,8867
50212,5615,1876,
50216,5981,48735,3811
50217,5981,48735,3811
443433,32406,290004,8556
50219,5981,48735,3811
50220,5981,48735,3811
50221,5981,48735,3811
50222,5981,48735,3811
50223,5981,48735,3811
50224,5981,48735,3811
50218,5981,48735,3811
50226,5981,48735,3811
50227,5981,48735,3811
50228,5981,48735,3811
50229,5981,48735,3811
50230,5981,48735,3811
50231,5981,48735,3811
50232,5981,48735,3811
50233,5981,48735,3811
50234,5981,48735,3811
50235,5981,48735,3811
50236,5981,48735,3811
50237,5981,48735,3811
50238,5981,48735,3811
50239,5981,48735,3811
50240,5981,48735,3811
50241,5981,48735,3811
50242,5981,48735,3811
50243,5981,48735,3811
50244,5981,48735,3811
50245,5981,48735,3811
50248,5981,48735,3811
50249,5981,48735,3811
50250,5981,48735,3811
322606,24163,118778,4347
312394,23532,256300,8208
50256,5981,48735,3811
50257,5981,48735,3811
50258,5981,48735,3811
50259,5981,48735,3811
322608,24163,118778,4347
50262,5981,48735,3811
50264,5981,48735,3811
50265,5981,48735,3811
50266,5981,48735,3811
50269,5981,48735,3811
312414,21458,277895,8388
50270,5981,48735,3811
50271,5981,48735,3811
50273,5981,48735,3811
322611,24163,118778,4347
50274,5981,48735,3811
50276,5981,48735,3811
50277,5981,48735,3811
322612,24163,118778,4347
322613,24163,118778,4347
322614,24163,118778,4347
322615,24163,118778,4347
322616,24163,118778,4347
322617,24163,118778,4347
50305,5985,50214,4348
50308,5992,49186,4009
312494,23311,294069,8664
312499,21799,285102,1400
312500,21799,285102,1400
50365,5995,12111,324
50371,5997,48033,3632
50372,5721,48033,3632
50373,5997,48033,3632
50374,5997,48033,3632
50375,5997,48033,3632
50376,5997,48033,3632
50377,5997,48033,3632
50378,5997,48033,3632
50379,5997,48033,3632
50380,5721,48033,3632
50381,5997,48033,3632
50382,5997,48033,3632
50383,5997,48033,3632
50384,5997,48033,3632
50385,5997,48033,3632
50386,5721,48033,3632
50387,5997,48033,3632
50388,6001,48033,3632
50389,5997,48033,3632
50390,5997,48033,3632
50391,5997,48033,3632
50392,5997,48033,3632
312540,23574,167264,6745
50400,10890,899,211
50403,5658,44644,3122
50404,5999,48033,3632
50405,5999,48033,3632
50406,5721,48033,3632
50407,5999,48033,3632
74945,7544,66725,4957
50409,5999,48033,3632
50410,5999,48033,3632
50411,5999,48033,3632
181484,12132,20650,1919
50412,5999,48033,3632
50414,5721,48033,3632
50415,5999,48033,3632
50416,5999,48033,3632
312560,18876,49132,3958
50418,5997,48033,3632
50419,5999,48033,3632
50420,5999,48033,3632
50417,5999,48033,3632
50422,5999,48033,3632
50421,5999,48033,3632
312568,23581,218489,7926
312569,23581,218489,7926
312570,23581,218489,7926
50427,6001,48033,3632
50428,5721,48033,3632
312573,23581,218489,7926
312572,23581,218489,7926
50431,6001,48033,3632
50432,5721,48033,3632
50433,6001,48033,3632
312577,23581,218489,7926
312575,23581,218489,7926
50436,6001,48033,3632
50437,5721,48033,3632
50434,5721,48033,3632
312576,23581,218489,7926
50435,5721,48033,3632
50441,6001,48033,3632
50442,6001,48033,3632
50443,6001,48033,3632
50444,6001,48033,3632
50445,6001,48033,3632
50446,5721,48033,3632
50447,6001,48033,3632
312588,23583,218489,7926
312593,23583,218489,7926
50450,5996,32877,2107
50451,5996,32877,2107
50452,5996,32877,2107
50453,5996,32877,2107
50454,5996,32877,2107
312599,23583,218489,7926
312600,23583,218489,7926
50457,5996,32877,2107
50458,5996,32877,2107
50459,5996,32877,2107
312604,23583,218489,7926
50461,5996,32877,2107
312606,23583,218489,7926
50463,5996,32877,2107
50462,5996,32877,2107
50465,6136,50209,4346
50464,6007,50209,4346
312608,23583,218489,7926
443687,31324,204142,7725
443688,31324,204142,7725
296599,22025,85337,5148
312622,19773,162136,1814
312623,23584,195725,7503
312624,23584,195725,7503
312626,23584,195725,7503
312627,23584,195725,7503
312628,23584,195725,7503
312629,23584,195725,7503
62138,7055,20876,1569
443705,31324,204142,7725
312634,20000,195725,7503
312635,23584,195725,7503
312636,20021,202622,7755
312642,17910,192234,517
312645,23585,195725,7503
312646,25133,195725,7503
312647,20000,195725,7503
443720,31324,204142,7725
443721,31324,204142,7725
443722,31324,204142,7725
312649,23585,195725,7503
312652,20000,195725,7503
312653,23585,195725,7503
312651,23585,195725,7503
443759,31324,204142,7725
443760,31324,204142,7725
443762,31324,204142,7725
50549,,,
74951,7672,12708,366
181632,14205,21866,1352
218463,17741,217270,497
50576,6019,50281,4351
50577,,,
181648,14320,47224,3448
181651,14809,118778,4347
50579,6019,50281,4351
50581,6019,50281,4351
181653,14809,118778,4347
50583,6019,50281,4351
181656,14809,118778,4347
50585,6019,50281,4351
181658,14809,118778,4347
181659,14809,118778,4347
50588,6019,50281,4351
181661,14809,118778,4347
50589,6019,50281,4351
181663,14809,118778,4347
50586,6019,50281,4351
50593,,,
50594,6019,50281,4351
181667,14809,118778,4347
181668,14809,118778,4347
181669,14809,118778,4347
50596,6019,50281,4351
181666,14809,118778,4347
181664,14809,118778,4347
50595,6019,50281,4351
50597,,,
181670,14809,118778,4347
50598,6019,50281,4351
181673,14655,11642,1311
50600,6019,50281,4351
50609,5971,49329,4090
50612,5983,45495,3219
218472,17741,217270,497
50614,5985,50214,4348
181687,17800,172166,6818
50638,5983,45495,3219
50640,5983,45495,3219
50651,5983,45495,3219
50657,6060,36366,2439
50670,6001,48033,3632
50675,5983,45495,3219
312821,23597,107438,5549
50678,5983,45495,3219
312822,23597,107438,5549
312824,23597,107438,5549
50681,5972,49329,4090
312826,23597,107438,5549
312827,23597,107438,5549
50684,5972,49329,4090
312829,23597,107438,5549
50683,5971,49329,4090
50687,5971,49329,4090
312832,23597,107438,5549
312830,23597,107438,5549
312834,23597,107438,5549
312835,23597,107438,5549
50692,5971,49329,4090
50693,5971,49329,4090
50694,5972,49329,4090
312838,23597,107438,5549
312837,23597,107438,5549
312841,23597,107438,5549
50690,5971,49329,4090
181771,12133,20650,1919
312844,23597,107438,5549
50695,5971,49329,4090
312846,23597,107438,5549
312842,23597,107438,5549
312848,23597,107438,5549
312845,23597,107438,5549
312850,23597,107438,5549
312851,23597,107438,5549
312852,23597,107438,5549
312847,23597,107438,5549
312854,23597,107438,5549
312855,23597,107438,5549
312856,23597,107438,5549
312857,23597,107438,5549
312858,23597,107438,5549
312859,23597,107438,5549
312860,23597,107438,5549
312861,23597,107438,5549
312862,23597,107438,5549
312863,23597,107438,5549
312864,23597,107438,5549
312865,23597,107438,5549
312866,23597,107438,5549
312867,23597,107438,5549
312868,23597,107438,5549
312869,23597,107438,5549
312870,23597,107438,5549
312871,23597,107438,5549
312872,23597,107438,5549
312873,23597,107438,5549
312874,23597,107438,5549
312875,23597,107438,5549
312876,23597,107438,5549
312877,23597,107438,5549
312878,23597,107438,5549
312879,23597,107438,5549
312880,23597,107438,5549
181815,14205,21866,1352
218498,17382,176145,6900
50756,5983,45495,3219
50761,5983,45495,3219
50763,5983,45495,3219
50764,5983,45495,3219
50766,5877,27157,1871
50767,5983,45495,3219
218503,15250,183293,7068
50768,6082,49628,4167
62195,6458,48494,500
181850,10843,67688,4969
181853,14611,45409,80
181858,14733,49393,1536
181859,12238,104269,5501
218507,15256,183405,7075
181863,14820,118778,4347
181864,14820,118778,4347
181865,14820,118778,4347
181866,14820,118778,4347
181867,14820,118778,4347
181868,14820,118778,4347
181869,14820,118778,4347
181870,14820,118778,4347
181871,14820,118778,4347
181872,14820,118778,4347
181873,14820,118778,4347
181874,14820,118778,4347
181875,14820,118778,4347
181876,14820,118778,4347
181877,14820,118778,4347
181878,14820,118778,4347
181879,14820,118778,4347
181880,14820,118778,4347
50809,5983,45495,3219
181882,14820,118778,4347
218511,17677,12359,335
181884,14820,118778,4347
218512,17677,12359,335
50808,5983,45495,3219
181881,14820,118778,4347
50811,6078,12111,324
218513,17676,12359,335
181892,12132,20650,1919
181899,7486,49154,3978
181900,7486,49154,3978
181902,14531,51533,4504
218516,17676,12359,335
218517,17676,12359,335
309418,23396,220866,7953
50860,5983,45495,3219
50874,6103,41973,2980
50878,6108,49286,4067
218525,17676,12359,335
50882,6109,33481,2173
50893,5999,48033,3632
50895,5912,49154,3978
181971,14516,53723,4646
181974,12373,11085,433
50905,5983,45495,3219
181990,14611,45409,80
291129,20227,256300,8208
181995,14642,33344,2156
181997,14642,33344,2156
182000,25753,191396,5954
50932,5983,45495,3219
50936,6119,11104,799
50937,5996,32877,2107
50938,5996,32877,2107
50939,5996,32877,2107
50940,5996,32877,2107
50941,5996,32877,2107
50942,5983,45495,3219
50943,6120,23467,948
50947,6120,23467,948
50948,6120,23467,948
50949,6120,23467,948
50951,6120,23467,948
50952,6120,23467,948
